run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,lifecycle_id,canonical_article_id,title,original_url,published,summary,article_integrity_status,article_integrity_reason,primary_display_section,secondary_display_sections,repeat_exposure_status,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,access_status,extracted_city,extracted_state,extracted_market_reason,canonical_asset_or_project_name,market,city_or_submarket,residential_sector,gp_or_developer,lender_or_capital_partner,current_lifecycle_stage,primary_development_category,primary_category_reason,previous_lifecycle_stage_if_known,lifecycle_progression_signal,lifecycle_risk_score,lifecycle_opportunity_score,timing_bucket,entitlement_complexity_flag,financing_dependency_flag,construction_execution_flag,lease_up_risk_flag,woomi_lifecycle_relevance,recommended_lifecycle_follow_up,evidence_signals,source_article_title,source,url,confidence_level
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0089,Entitlement / Permitting - Los Angeles / California - Infill housing slated for 349 N. Oakhurst Ave. in Beverly Hills,80,LC-20260602-063,art_b4cd03841b97e08a,Palmdale Chipotle Sale Sets Cap Rate Benchmark,https://www.connectcre.com/stories/palmdale-chipotle-sale-sets-cap-rate-benchmark/,"Mon, 01 Jun 2026 10:24:33 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + Los Angeles + Net Lease | June 1, 2026 By: Paul Bubny Palmdale Chipotle Sale Sets Cap Rate Benchmark SRS Real Estate Partners completed the $4.39-million sale of a single-tenant property occupied by Chipotle located at 3852 W Rancho Vista Blvd. in Palmdale. The 2,325-square-foot property is new construction, with the grand opening scheduled for June 4, and has ",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,acceptable_repeat,2026-06-01,2026-06-02,1,fresh_0_3d,current,published date parsed; article age 1 day(s),78,accessible,,,,Disposition / Exit - Los Angeles / California - Palmdale Chipotle Sale Sets Cap Rate Benchmark,California,Los Angeles,General Residential,Unknown,Unknown,Delivery / Opening,construction_delivery_watch,matched completed,Delivery / Opening,Mature / Operating,19,58,Unknown Timing,Low,Low,Low,Medium,Relevant to underwriting benchmark,"Benchmark delivery, lease-up, occupancy, and rent assumptions",Delivery / Opening; Completed / opened; Lease-Up / Delivery; completed,Palmdale Chipotle Sale Sets Cap Rate Benchmark,Connect CRE California,https://www.connectcre.com/stories/palmdale-chipotle-sale-sets-cap-rate-benchmark/,Medium
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0159,General Project Signal - National - Lument Closes $28M Loan for Ohio Multifamily Property,80,LC-20260602-047,art_2392dd4c287c23be,Lument Closes $28M Loan for Ohio Multifamily Property,https://www.connectcre.com/stories/lument-closes-28m-loan-for-ohio-multifamily-property/,"Mon, 01 Jun 2026 21:25:08 +0000","Chicago & Midwest CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. Chicago & Midwest + Midwest + Apartments | June 1, 2026 By: Jasmine Kilman Lument Closes $28M Loan for Ohio Multifamily Property Lument closed a $28 million U.S. Department of Housing and Urban Development (HUD)/Federal Housing Administration (FHA) Section 221(d)(4) loan to assist TFG Housing Resources and Raise Up with the substantial rehabilitation of Western Horiz",valid,title/source/url metadata are internally consistent,GP / Capital Activity,Market Intelligence,acceptable_repeat,2026-06-01,2026-06-02,1,fresh_0_3d,current,published date parsed; article age 1 day(s),78,accessible,,,,General Project Signal - National - Lument Closes $28M Loan for Ohio Multifamily Property,Unknown,U.S.,Affordable Housing,Unknown,Unknown,Unknown Stage,excluded,no clear development milestone,Unknown Stage,Reappearing,32,57,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Lument Closes $28M Loan for Ohio Multifamily Property,Connect CRE,https://www.connectcre.com/stories/lument-closes-28m-loan-for-ohio-multifamily-property/,Medium
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0132,General Project Signal - Phoenix / Arizona - Empire Group Starts Work on $170M Phoenix Apartment Tower,80,LC-20260602-048,art_216836fb3c56bcd4,Empire Group Starts Work on $170M Phoenix Apartment Tower,https://www.connectcre.com/stories/empire-group-starts-work-on-170m-phoenix-apartment-tower/,"Wed, 27 May 2026 18:27:31 +0000","Phoenix & Southwest CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. Phoenix & Southwest + Phoenix + Apartments | May 27, 2026 By: Mike Boyd Empire Group Starts Work on $170M Phoenix Apartment Tower Empire Group of Cos. has closed on a $131.2 million financing package and broken ground on The Whitney. The Phoenix Business Journal reports total development costs for the 24-story tower at the southwest corner of Central Avenue and McD",valid,title/source/url metadata are internally consistent,Market Intelligence,Development Activity,repeat_penalized,2026-05-27,2026-06-02,6,recent_4_14d,usable_recent,published date parsed; article age 6 day(s),58,accessible,,,,General Project Signal - Phoenix / Arizona - Empire Group Starts Work on $170M Phoenix Apartment Tower,Unknown,Phoenix,Apartment,Unknown,Unknown,Unknown Stage,excluded,no clear development milestone,Unknown Stage,Reappearing,32,57,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Empire Group Starts Work on $170M Phoenix Apartment Tower,Connect CRE Phoenix,https://www.connectcre.com/stories/empire-group-starts-work-on-170m-phoenix-apartment-tower/,Medium
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0099,Construction Financing - Miami / Florida - Alta Developers Lands $91.8M Construction Loan for Miami Apartments,80,LC-20260602-074,art_b89c31247b8e08d2,W. Palm Beach Developer Eyeing 25-Story Apartment Tower,https://www.connectcre.com/stories/w-palm-beach-developer-eyeing-25-story-apartment-tower/,"Thu, 28 May 2026 14:18:13 +0000","Florida & Gulf Coast CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. Florida & Gulf Coast + South Florida + Apartments | May 28, 2026 By: Mike Boyd W. Palm Beach Developer Eyeing 25-Story Apartment Tower Developer Jeff Greene is making a pitch to build a 399-unit, mixed-income apartment complex in West Palm Beach. The project would also include 7,557 square feet of retail. The S. Florida Business Journal reports Greene wants to inc",valid,title/source/url metadata are internally consistent,Article Feed,,acceptable_repeat,2026-05-28,2026-06-02,5,recent_4_14d,usable_recent,published date parsed; article age 5 day(s),62,accessible,,,,W. Palm Beach Developer Eyeing 25-Story Apartment Tower,Miami / Florida,Unknown,Affordable Housing,,Unknown,Site Acquisition / Site Control,site_parcel_activity,site acquisition signal: to build development project,Site Acquisition / Site Control,Newly Detected,8,56,Unknown Timing,Low,Low,Low,Low,Relevant to acquisition / JV timing,Monitor lifecycle signal for repeated confirmation,Site Acquisition / Site Control; Acquisition / Site Control; 2026,W. Palm Beach Developer Eyeing 25-Story Apartment Tower,Connect CRE South Florida,https://www.connectcre.com/stories/w-palm-beach-developer-eyeing-25-story-apartment-tower/,Medium
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0110,"Office-to-Residential Conversion - New York - Partnership Breaks Ground on $147M Affordable Housing Redevelopment in Poughkeepsie, New Y...",80,LC-20260602-055,art_8a28bcfb4161c847,S3 Capital Provides $132M Loan for Washington Heights Student Housing,https://www.connectcre.com/stories/s3-capital-provides-131m-loan-for-washington-heights-student-housing/,"Mon, 01 Jun 2026 21:40:35 +0000","New York & Tri-State CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. New York & Tri-State + Uptown/Bronx + Student Housing | June 1, 2026 By: Paul Bubny S3 Capital Provides $132M Loan for Washington Heights Student Housing S3 Capital has originated a $131.5-million refinance and construction loan to fund the development of a 28-story purpose-built student housing tower located at 465 W. 165th St. in the Washington Heights neighborh",valid,title/source/url metadata are internally consistent,GP / Capital Activity,Development Activity,acceptable_repeat,2026-06-01,2026-06-02,1,fresh_0_3d,current,published date parsed; article age 1 day(s),78,accessible,,,,Construction Financing - New York - S3 Capital Provides $132M Loan for Washington Heights Student Housing,New York,New York,Student Housing,Unknown,Unknown,Unknown Stage,excluded,no clear development milestone,Unknown Stage,Reappearing,52,55,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,S3 Capital Provides $132M Loan for Washington Heights Student Housing,Connect CRE,https://www.connectcre.com/stories/s3-capital-provides-131m-loan-for-washington-heights-student-housing/,Medium
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0060,JV / Partnership - Houston / Texas - Eastham Capital Announces Disposition of Multifamily Asset in Humble Texas Eagle Crest Apa...,80,LC-20260602-058,art_0375084c9ead09c1,Eastham Capital Announces Disposition of Multifamily Asset in Humble Texas Eagle Crest Apartments,https://yieldpro.com/2026/06/eagle-crest-apartments/,"Mon, 01 Jun 2026 20:59:30 +0000","Deal boom Midwest-South region News Facebook Twitter Linkedin Eastham Capital , a private equity real estate firm dedicated to providing superior, risk-adjusted returns to investors through the transformation of undervalued multifamily real estate, announced the disposition of a multifamily community, Eagle Crest Apartments , a 200-unit apartment community located in Humble, a suburb of Houston, Texas. Eagle Crest Apartments was acquired in 2017 by Eastham Capital Fund V, LP, as a joint venture ",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,acceptable_repeat,2026-06-01,2026-06-02,1,fresh_0_3d,current,published date parsed; article age 1 day(s),78,accessible,,,,JV / Partnership - Houston / Texas - Eastham Capital Announces Disposition of Multifamily Asset in Humble Texas Eagle Crest Apa...,Unknown,Houston,Apartment,Unknown,Unknown,Unknown Stage,excluded,excluded operating-asset disposition,Unknown Stage,Reappearing,32,53,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Eastham Capital Announces Disposition of Multifamily Asset in Humble Texas Eagle Crest Apartments,Yield PRO,https://yieldpro.com/2026/06/eagle-crest-apartments/,Medium
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0106,General Project Signal - National - Multifamily construction spending lower in April,80,LC-20260602-056,art_e0d0d512ef1a0bcf,Multifamily construction spending lower in April,https://yieldpro.com/2026/06/multifamily-construction-spending-lower-in-april/,"Mon, 01 Jun 2026 23:32:32 +0000","Apartment watch National News Facebook Twitter Linkedin The Census Bureau’s report on construction spending stated that the value of multifamily residential construction put in place in fell 0.28 percent in April from the revised level of the month before. Spending on single-family residential construction was higher, rising 1.41 percent, while spending on improvements was up 0.42 percent. The value of total private residential construction put in place in April 2026 was reported to be $910 bill",valid,title/source/url metadata are internally consistent,Market Intelligence,Development Activity,new_or_fresh,2026-06-01,2026-06-02,1,fresh_0_3d,current,published date parsed; article age 1 day(s),100,accessible,,,,General Project Signal - National - Multifamily construction spending lower in April,Unknown,National,Apartment,Unknown,Unknown,Unknown Stage,excluded,no clear development milestone,,Reappearing,30,53,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Multifamily construction spending lower in April,Yield PRO,https://yieldpro.com/2026/06/multifamily-construction-spending-lower-in-april/,Medium
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0132,General Project Signal - Phoenix / Arizona - Empire Group Starts Work on $170M Phoenix Apartment Tower,80,LC-20260602-064,art_8206d75fb8818e83,Work Begins on 94-Unit Scottsdale Luxury BTR Community,https://www.connectcre.com/stories/work-begins-on-94-unit-luxury-btr-community/,"Thu, 21 May 2026 18:50:22 +0000","Phoenix & Southwest CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. Phoenix & Southwest + Phoenix + Apartments | May 21, 2026 By: Mike Boyd Work Begins on 94-Unit Scottsdale Luxury BTR Community Avala, a luxury rental home community by MODUS Companies, has broken ground. The 94-residence development, located at the northwest corner of 64th and Oak streets, is the first single-family rental community in Scottsdale to earn the Net Ze",valid,title/source/url metadata are internally consistent,Development Activity,Market Intelligence,repeat_penalized,2026-05-21,2026-06-02,12,recent_4_14d,usable_recent,published date parsed; article age 12 day(s),55,accessible,,,,BTR / Build-to-Rent - Phoenix / Arizona - Work Begins on 94-Unit Scottsdale Luxury BTR Community,Unknown,Phoenix,BTR / Single-Family Rental,Unknown,Unknown,Unknown Stage,excluded,no clear development milestone,Unknown Stage,Reappearing,31,52,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Work Begins on 94-Unit Scottsdale Luxury BTR Community,Connect CRE Phoenix,https://www.connectcre.com/stories/work-begins-on-94-unit-luxury-btr-community/,Medium
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0089,Entitlement / Permitting - Los Angeles / California - Infill housing slated for 349 N. Oakhurst Ave. in Beverly Hills,80,LC-20260602-065,art_48986859dcaa29d2,Metro breaks ground on North Hollywood - Pasadena BRT line,https://la.urbanize.city/post/metro-breaks-ground-north-hollywood-pasadena-brt-line,"Fri, 29 May 2026 13:15:00 +0000","Metro breaks ground on North Hollywood - Pasadena BRT line | Urbanize LA Skip to main content Advertisement Advertisement At a ceremony earlier this week, Metro officially commenced work on a new bus rapid transit that will connect the San Fernando and San Gabriel valleys. The North Hollywood to Pasadena BRT Line , funded by the half-cent sales tax passed by Los Angeles County voters through Measure M in 2026, will run a roughly 19-mile corridor between the cities of Los Angeles, Burbank, Glenda",valid,title/source/url metadata are internally consistent,Development Activity,,acceptable_repeat,2026-05-29,2026-06-02,4,recent_4_14d,usable_recent,published date parsed; article age 4 day(s),66,accessible,,,,Disposition / Exit - Los Angeles / California - Metro breaks ground on North Hollywood - Pasadena BRT line,California,Los Angeles,General Residential,Unknown,Unknown,Unknown Stage,construction_delivery_watch,matched breaks ground,Unknown Stage,Reappearing,29,51,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Metro breaks ground on North Hollywood - Pasadena BRT line,Urbanize LA,https://la.urbanize.city/post/metro-breaks-ground-north-hollywood-pasadena-brt-line,Medium
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0041,Entitlement / Permitting - Atlanta / Georgia - Cambridge Properties Bringing New Life to Aging Charlotte Center,80,LC-20260602-075,art_b9f4fec6ff1a59c0,Cambridge Properties Bringing New Life to Aging Charlotte Center,https://www.connectcre.com/stories/cambridge-properties-bringing-new-life-to-aging-center/,"Fri, 02 Feb 2024 15:13:15 +0000","Atlanta & Southeast News In Your Inbox Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. Atlanta & Southeast + Carolinas + Charlotte + Retail | February 2, 2024 By: Mike Boyd Cambridge Properties Bringing New Life to Aging Charlotte Center Cambridge Properties plans to knock down a shuttered Kohl’s department store in Charlotte and build a 300-unit apartment project along with ground-floor retail space and a parking garage. Cambridge has already begun on a ",valid,title/source/url metadata are internally consistent,Development Activity,,repeat_penalized,2024-02-02,2026-06-02,851,old_31d_plus,historical_only,published date parsed; article age 851 day(s),5,accessible,,,,Entitlement / Permitting - Atlanta / Georgia - Cambridge Properties Bringing New Life to Aging Charlotte Center,Unknown,Atlanta,Apartment,Unknown,Unknown,Unknown Stage,approval_watch,matched permit,Unknown Stage,Reappearing,20,45,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; Entitlement Play; No explicit timing reference,Cambridge Properties Bringing New Life to Aging Charlotte Center,Connect CRE Charlotte,https://www.connectcre.com/stories/cambridge-properties-bringing-new-life-to-aging-center/,Low
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0125,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,80,LC-20260602-057,art_01f101c2d42f947b,Interra Realty Brokers Sale of Bucktown Mixed-Use Property,https://www.connectcre.com/stories/interra-realty-brokers-sale-of-bucktown-mixed-use-property/,"Mon, 01 Jun 2026 20:45:54 +0000","Chicago & Midwest CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. Chicago & Midwest + North Side + Apartments | June 1, 2026 By: Jasmine Kilman Interra Realty Brokers Sale of Bucktown Mixed-Use Property Interra Realty brokered the $4.95 million sale of 2105 W. Caton St. in Chicago’s Bucktown neighborhood. The nine-unit mixed-use property traded for $550,000 per unit. Interra Senior Managing Partner Brad Feldman represented the buye",valid,title/source/url metadata are internally consistent,GP / Capital Activity,,acceptable_repeat,2026-06-01,2026-06-02,1,fresh_0_3d,current,published date parsed; article age 1 day(s),78,accessible,,,,Interra Realty Brokers Sale of Bucktown Mixed-Use Property,Other / Unknown,Unknown,Mixed-Use Residential,Unknown,Unknown,Unknown Stage,excluded,transaction override: operating asset sale/acquisition,Unknown Stage,Reappearing,32,44,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; 2026,Interra Realty Brokers Sale of Bucktown Mixed-Use Property,Connect CRE,https://www.connectcre.com/stories/interra-realty-brokers-sale-of-bucktown-mixed-use-property/,Low
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0164,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,80,LC-20260602-066,art_bbf68370d5e8064d,First Quarter 2026 Multifamily Construction Data,https://eyeonhousing.org/2026/05/first-quarter-2026-multifamily-construction-data/,"Tue, 26 May 2026 12:31:00 +0000","First Quarter 2026 Multifamily Construction Data – Eye On Housing Skip to content First Quarter 2026 Multifamily Construction Data May 26, 2026 Robert Dietz No Comments According to NAHB analysis of quarterly Census data, the count of multifamily, for-rent housing starts increased year-over-year during the first quarter of 2026. For the quarter, 107,000 multifamily residences started construction. Of this total, 103,000 were built-for-rent. This built-for-rent total was 21% higher than in the fi",valid,title/source/url metadata are internally consistent,Development Activity,Market Intelligence,repeat_penalized,2026-05-26,2026-06-02,7,recent_4_14d,usable_recent,published date parsed; article age 7 day(s),55,accessible,,,,Development Start - Other / Unknown - First Quarter 2026 Multifamily Construction Data,Unknown,Unknown,Multifamily,Unknown,Unknown,Unknown Stage,excluded,no clear development milestone,Unknown Stage,Reappearing,29,39,Immediate / 0-3 Months,Unknown,Unknown,Unknown,Unknown,Low relevance,Monitor lifecycle signal for repeated confirmation,Unknown Stage; Development Start; 2026,First Quarter 2026 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/05/first-quarter-2026-multifamily-construction-data/,Low
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0164,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,80,LC-20260602-061,art_01f101c2d42f947b,Interra Realty Brokers Sale of Bucktown Mixed-Use Property,https://www.connectcre.com/stories/interra-realty-brokers-sale-of-bucktown-mixed-use-property/,"Mon, 01 Jun 2026 20:45:54 +0000","Chicago & Midwest CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. Chicago & Midwest + North Side + Apartments | June 1, 2026 By: Jasmine Kilman Interra Realty Brokers Sale of Bucktown Mixed-Use Property Interra Realty brokered the $4.95 million sale of 2105 W. Caton St. in Chicago’s Bucktown neighborhood. The nine-unit mixed-use property traded for $550,000 per unit. Interra Senior Managing Partner Brad Feldman represented the buye",valid,title/source/url metadata are internally consistent,GP / Capital Activity,,acceptable_repeat,2026-06-01,2026-06-02,1,fresh_0_3d,current,published date parsed; article age 1 day(s),78,accessible,,,,Disposition / Exit - Other / Unknown - Interra Realty Brokers Sale of Bucktown Mixed-Use Property,Unknown,Unknown,Mixed-Use Residential,Unknown,Unknown,Unknown Stage,excluded,excluded operating-asset disposition,Unknown Stage,Reappearing,32,33,Unknown Timing,Unknown,Unknown,Unknown,Unknown,Low relevance,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Interra Realty Brokers Sale of Bucktown Mixed-Use Property,Connect CRE,https://www.connectcre.com/stories/interra-realty-brokers-sale-of-bucktown-mixed-use-property/,Low
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0164,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,80,LC-20260602-081,art_cdf7c184c1fc9a5f,Builders Stay Cautious as Single-Family Permits Weaken,https://eyeonhousing.org/2025/10/builders-stay-cautious-as-single-family-permits-weaken/,"Wed, 15 Oct 2025 13:00:00 +0000","Builders Stay Cautious as Single-Family Permits Weaken – Eye On Housing Skip to content Builders Stay Cautious as Single-Family Permits Weaken October 15, 2025 Danushka Nanayakkara-Skillington No Comments In August, single-family permit activity softened, reflecting caution among developers amid persistent economic headwinds. This trend has been consistent for eight continuous months. On the multifamily front, permitting also cooled in August but remains in the positive territory. While single-f",valid,title/source/url metadata are internally consistent,Development Activity,,repeat_penalized,2025-10-15,2026-06-02,230,old_31d_plus,historical_only,published date parsed; article age 230 day(s),5,accessible,,,,Entitlement / Permitting - Other / Unknown - Builders Stay Cautious as Single-Family Permits Weaken,Unknown,Unknown,Multifamily,Unknown,Unknown,Unknown Stage,approval_watch,matched permit,Unknown Stage,Reappearing,20,31,Unknown Timing,Unknown,Unknown,Unknown,Unknown,Low relevance,Monitor lifecycle signal for repeated confirmation,Unknown Stage; Entitlement Play; No explicit timing reference,Builders Stay Cautious as Single-Family Permits Weaken,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2025/10/builders-stay-cautious-as-single-family-permits-weaken/,Low
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0164,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,80,LC-20260602-082,art_04cbffa23673da57,Multifamily Absorption Rate Remains Below 50%,https://eyeonhousing.org/2026/03/multifamily-absorption-rate-remains-below-50/,"Tue, 03 Mar 2026 14:31:18 +0000","Multifamily Absorption Rate Remains Below 50% – Eye On Housing Skip to content Multifamily Absorption Rate Remains Below 50% March 3, 2026 Jesse Wade No Comments The percentage of new apartment units that were absorbed within three months after completion was unchanged for new units completed in the second quarter, according to the Census Bureau’s latest release of the Survey of Market Absorption of New Multifamily Units ( SOMA ). The survey covers new units in multifamily residential buildings ",valid,title/source/url metadata are internally consistent,Market Intelligence,Development Activity,repeat_penalized,2026-03-03,2026-06-02,91,old_31d_plus,historical_only,published date parsed; article age 91 day(s),5,accessible,,,,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,Unknown,Unknown,Apartment,Unknown,Unknown,Delivery / Opening,construction_delivery_watch,matched completed,Delivery / Opening,Mature / Operating,12,27,Unknown Timing,Low,Low,Low,Medium,Relevant to underwriting benchmark,"Benchmark delivery, lease-up, occupancy, and rent assumptions",Delivery / Opening; Completed / opened; Lease-Up / Delivery; completed,Multifamily Absorption Rate Remains Below 50%,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/03/multifamily-absorption-rate-remains-below-50/,Low
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0164,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,80,LC-20260602-076,art_c49101dd4881b591,Missing Middle Weakness,https://eyeonhousing.org/2026/01/missing-middle-weakness/,"Mon, 19 Jan 2026 13:35:00 +0000","Missing Middle Weakness – Eye On Housing Skip to content Missing Middle Weakness January 19, 2026 Robert Dietz No Comments The missing middle construction sector includes development of medium-density housing, such as townhouses, duplexes and other small multifamily properties. The multifamily segment of the missing middle (apartments in 2- to 4-unit properties) has generally disappointed since the Great Recession. For the third quarter of 2025, there were 4,000 2- to 4-unit housing unit constru",valid,title/source/url metadata are internally consistent,Market Intelligence,,repeat_penalized,2026-01-19,2026-06-02,134,old_31d_plus,historical_only,published date parsed; article age 134 day(s),5,accessible,,,,Development Start - Other / Unknown - Missing Middle Weakness,Unknown,Unknown,Apartment,Unknown,Unknown,Unknown Stage,excluded,no clear development milestone,Unknown Stage,Reappearing,20,23,Unknown Timing,Unknown,Unknown,Unknown,Unknown,Low relevance,Monitor lifecycle signal for repeated confirmation,Unknown Stage; Development Start; No explicit timing reference,Missing Middle Weakness,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/01/missing-middle-weakness/,Low
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0164,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,80,LC-20260602-077,art_695932dbcd227470,Fourth Quarter 2025 Multifamily Construction Data,https://eyeonhousing.org/2026/03/fourth-quarter-2025-multifamily-construction-data/,"Thu, 19 Mar 2026 12:35:00 +0000","Fourth Quarter 2025 Multifamily Construction Data – Eye On Housing Skip to content Fourth Quarter 2025 Multifamily Construction Data March 19, 2026 Robert Dietz No Comments According to NAHB analysis of quarterly Census data, the count of multifamily, for-rent housing starts increased year-over-year during the fourth quarter of 2025. For the quarter, 96,000 multifamily residences started construction. Of this total, 91,000 were built-for-rent. This built-for-rent total was 18% higher than in the",valid,title/source/url metadata are internally consistent,Development Activity,Market Intelligence,repeat_penalized,2026-03-19,2026-06-02,75,old_31d_plus,historical_only,published date parsed; article age 75 day(s),5,accessible,,,,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,Unknown,Unknown,Multifamily,Unknown,Unknown,Unknown Stage,excluded,no clear development milestone,Unknown Stage,Reappearing,20,21,Immediate / 0-3 Months,Unknown,Unknown,Unknown,Unknown,Low relevance,Monitor lifecycle signal for repeated confirmation,Unknown Stage; Development Start; 2025,Fourth Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/03/fourth-quarter-2025-multifamily-construction-data/,Low
2026-06-02,20260602-010310-89150adf,PRJ-20260602-0164,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,80,LC-20260602-078,art_a18108b1d53a8afa,Overall Housing Starts Inch Lower in 2025,https://eyeonhousing.org/2026/02/overall-housing-starts-inch-lower-in-2025/,"Wed, 18 Feb 2026 16:14:47 +0000","Really insightful breakdown of the 2025 housing starts data. The 6.9% decline in single-family starts is concerning, especially for buyers already battling affordability challenges. What stands out to us is the regional divergence — the Northeast and Midwest posting gains while the South dropped 4.0% is a pattern we’re actively seeing on the ground with sellers. The rise in multifamily at 17.4% makes sense given where rent vs. buy economics currently sit. As a home buying company, we’re noticing",valid,title/source/url metadata are internally consistent,Market Intelligence,Development Activity,repeat_penalized,2026-02-18,2026-06-02,104,old_31d_plus,historical_only,published date parsed; article age 104 day(s),5,accessible,,,,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,Unknown,Unknown,Multifamily,Unknown,Unknown,Unknown Stage,excluded,no clear development milestone,Unknown Stage,Reappearing,20,21,Immediate / 0-3 Months,Unknown,Unknown,Unknown,Unknown,Low relevance,Monitor lifecycle signal for repeated confirmation,Unknown Stage; Development Start; in 2025,Overall Housing Starts Inch Lower in 2025,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/02/overall-housing-starts-inch-lower-in-2025/,Low
